0.020994,0.10055,0.065193,0.10829,0.048619,0.10939,0.070718,0.078453,0.085083,0.085083,0.10497,0.067403,0.077348,0.11492,0.074033,0.11271,0.10166,0.068508,0.079558,0.085083,0.098343,0.14586,0.092818,0.075138,0.078453,0.076243,0.085083,0.081768,0.10608,0.13812,0.10055,0.067403,0.054144,0.16685,0.12597,0.098343,0.12376,0.067403,0.095028,0.11823,0.087293,0.098343,0.062983,0.086188,0.069613,0.10939,0.088398,0.091713,0.12265,0.12928,0.1326,0.10387,0.087293,0.099448,0.10718,0.096133,0.11381,0.081768,0.11602,0.086188,0.081768,0.092818,0.046409,0.075138,0.099448,0.10829,0.13039,0.091713,0.12044,0.085083,0.10387,0.087293,0.076243,0.072928,0.10387,0.082873,0.090608,0.11271,0.078453,0.085083,0.10276,0.093923,0.11381,0.088398,0.080663,0.088398,0.10497,0.070718,0.096133,0.10055,0.10718,0.079558,0.066298,0.10276,0.098343,0.060773,0.1326,0.1116,0.10939,0.088398,0.047514,0.10055,0.051934,0.093923,0.074033,0.069613,0.099448,0.12928,0.093923,0.040884,0.074033,0.13481,0.10055,0.097238,0.092818,0.071823,0.096133,0.096133,0.12044,0.091713,0.10166,0.062983,0.11713,0.082873,0.053039,0.082873,0.092818,0.10939,0.053039,0.076243,0.12486,0.064088,0.10497,0.093923,0.10276,0.080663,0.099448,0.090608,0.13702,0.095028,0.11271,0.057459,0.099448,0.10718,0.097238,0.12044,0.10718,0.13591,0.11492,0.077348,0.056354,0.093923,0.069613,0.062983,0.095028,0.083978,0.10166,0.092818,0.093923,0.11271,0.14475,0.12707,0.090608,0.093923,0.079558,0.099448,0.083978,0.036464,0.070718,0.083978,0.085083,0.046409,0.048619,0.1105,0.10939,0.10387,0.15138,0.10055,0.070718,0.088398,0.069613,0.11823,0.081768,0.086188,0.081768,0.1116,0.074033,0.12376,0.11823,0.058564,0.057459,0.083978,0.12265,0.090608,0.10387,0.096133,0.072928,0.081768,0.11602,0.086188
0.05876,0.10446,0.069641,0.11317,0.12296,0.11099,0.10773,0.11099,0.080522,0.095756,0.084875,0.1197,0.1197,0.087051,0.077258,0.060936,0.11317,0.10337,0.077258,0.066376,0.073993,0.078346,0.083787,0.075082,0.089227,0.09358,0.092492,0.090316,0.082699,0.087051,0.10555,0.11099,0.052231,0.045702,0.11099,0.059848,0.085963,0.10555,0.090316,0.094668,0.060936,0.099021,0.12078,0.068553,0.096844,0.083787,0.097933,0.090316,0.11099,0.10773,0.084875,0.079434,0.04679,0.1012,0.10555,0.085963,0.13819,0.11861,0.10446,0.092492,0.04679,0.0642,0.11534,0.10337,0.11208,0.092492,0.1197,0.084875,0.088139,0.083787,0.073993,0.071817,0.091404,0.090316,0.085963,0.11534,0.097933,0.11534,0.069641,0.095756,0.082699,0.085963,0.078346,0.1099,0.087051,0.15234,0.10773,0.067465,0.082699,0.082699,0.094668,0.068553,0.12405,0.12514,0.1099,0.10446,0.085963,0.021763,0.080522,0.060936,0.082699,0.11425,0.079434,0.077258,0.077258,0.032644,0.066376,0.10446,0.14472,0.092492,0.12731,0.092492,0.10337,0.088139,0.065288,0.0642,0.040261,0.10773,0.11425,0.11752,0.051143,0.092492,0.11208,0.057671,0.10664,0.075082,0.11317,0.063112,0.089227,0.083787,0.070729,0.020675,0.053319,0.088139,0.094668,0.11643,0.082699,0.11208,0.05876,0.079434,0.12296,0.083787,0.071817,0.07617,0.11425,0.087051,0.13711,0.088139,0.084875,0.03482,0.1099,0.11861,0.083787,0.059848,0.089227,0.08161,0.10229,0.10446,0.059848,0.097933,0.12078,0.13711,0.099021,0.069641,0.077258,0.08161,0.070729,0.099021,0.088139,0.082699,0.091404,0.089227,0.056583,0.078346,0.10555,0.10881,0.073993,0.097933,0.085963,0.079434,0.078346,0.075082,0.066376,0.11317,0.14255,0.066376,0.091404,0.084875,0.041349,0.068553,0.083787,0.043526,0.056583,0.04679,0.063112,0.072905,0.11317,0.056583,0.084875,-0.0097933
0.066969,0.035187,0.11124,0.083995,0.11237,0.095346,0.15323,0.13507,0.08286,0.10783,0.14302,0.1294,0.10216,0.13961,0.087401,0.11237,0.10216,0.11237,0.054484,0.096481,0.10329,0.12032,0.070375,0.10783,0.10102,0.12486,0.099886,0.088536,0.12372,0.10329,0.096481,0.12259,0.11124,0.10443,0.11464,0.08286,0.10102,0.14415,0.12259,0.10443,0.11351,0.090806,0.1294,0.11237,0.081725,0.11805,0.14983,0.081725,0.064699,0.12259,0.11691,0.087401,0.089671,0.07605,0.088536,0.10897,0.12145,0.13734,0.08286,0.11237,0.13507,0.17594,0.12145,0.091941,0.13848,0.098751,0.064699,0.10783,0.060159,0.07605,0.08059,0.081725,0.1328,0.074915,0.089671,0.057889,0.12145,0.1101,0.053348,0.10329,0.14869,0.085131,0.07832,0.088536,0.088536,0.12599,0.089671,0.090806,0.11351,0.11805,0.081725,0.11464,0.1067,0.095346,0.11464,0.093076,0.08059,0.07605,0.12713,0.11464,0.10216,0.059024,0.07605,0.13621,0.07151,0.12372,0.12713,0.17821,0.11918,0.11918,0.16572,0.093076,0.097616,0.049943,0.093076,0.10897,0.1101,0.090806,0.12145,0.087401,0.044268,0.10783,0.086266,0.10556,0.10102,0.091941,0.089671,0.11805,0.06924,0.081725,0.094211,0.077185,0.12486,0.087401,0.13507,0.088536,0.14075,0.07151,0.063564,0.11464,0.06924,0.11124,0.10102,0.090806,0.13621,0.10102,0.13394,0.15323,0.077185,0.11805,0.099886,0.13848,0.11805,0.070375,0.11237,0.1101,0.11464,0.12145,0.13507,0.1521,0.1101,0.13053,0.044268,0.11918,0.08286,0.06924,0.08059,0.055619,0.10783,0.13621,0.11464,0.081725,0.11237,0.085131,0.093076,0.10216,0.098751,0.10102,0.10783,0.08059,0.1328,0.11918,0.13961,0.095346,0.074915,0.074915,0.094211,0.1101,0.091941,0.14075,0.11124,0.12032,0.1067,0.086266,0.13167,0.10102,0.095346,0.1294,0.14415,0.11351
0.097872,0.079787,0.096809,0.10851,0.13191,0.12872,0.12872,0.090426,0.15213,0.12234,0.088298,0.11915,0.13404,0.13191,0.08617,0.10106,0.07766,0.088298,0.10426,0.13723,0.11489,0.10213,0.071277,0.044681,0.15213,0.091489,0.10638,0.10106,0.11915,0.10957,0.15745,0.11809,0.096809,0.11383,0.11489,0.096809,0.076596,0.13191,0.16915,0.052128,0.12766,0.091489,0.097872,0.095745,0.1234,0.074468,0.13404,0.1266,0.075532,0.1117,0.064894,0.079787,0.088298,0.078723,0.10851,0.14149,0.092553,0.12021,0.1234,0.13298,0.13191,0.13723,0.12766,0.081915,0.07234,0.096809,0.094681,0.068085,0.11702,0.1117,0.10319,0.085106,0.076596,0.071277,0.10106,0.11277,0.11277,0.11489,0.12021,0.10319,0.090426,0.054255,0.14681,0.12553,0.097872,0.089362,0.10319,0.10213,0.048936,0.12021,0.13298,0.13936,0.14149,0.13298,0.10213,0.088298,0.074468,0.10745,0.12872,0.084043,0.10319,0.096809,0.08617,0.092553,0.10106,0.10957,0.10745,0.11702,0.14043,0.15106,0.12234,0.1117,0.15213,0.14255,0.075532,0.092553,0.11915,0.073404,0.10957,0.087234,0.088298,0.12234,0.07766,0.095745,0.061702,0.089362,0.085106,0.11489,0.12234,0.11383,0.097872,0.10638,0.1,0.10745,0.10213,0.12766,0.12553,0.13085,0.056383,0.12234,0.10426,0.14894,0.10106,0.12234,0.11809,0.1117,0.091489,0.071277,0.11064,0.080851,0.11915,0.081915,0.12979,0.10426,0.12021,0.10638,0.080851,0.16277,0.13723,0.13511,0.16383,0.089362,0.13085,0.11383,0.030851,0.098936,0.13723,0.1234,0.11596,0.12234,0.10213,0.11915,0.1117,0.090426,0.094681,0.091489,0.098936,0.11277,0.13298,0.10319,0.12872,0.080851,0.11596,0.10106,0.10319,0.13404,0.10319,0.058511,0.13404,0.1117,0.10745,0.10319,0.14681,0.10638,0.098936,0.1,0.11596,0.054255,0.082979,0.12766
0.059448,0.075372,0.10297,0.12845,0.11677,0.076433,0.16136,0.13694,0.12102,0.11783,0.1465,0.085987,0.12102,0.090234,0.11253,0.084926,0.089172,0.11677,0.11146,0.10297,0.13376,0.11571,0.081741,0.12102,0.089172,0.091295,0.1051,0.091295,0.12102,0.072187,0.14013,0.090234,0.096603,0.096603,0.12208,0.15499,0.10722,0.096603,0.1327,0.12633,0.11253,0.1104,0.1051,0.11996,0.097665,0.085987,0.12208,0.13482,0.13907,0.1051,0.11783,0.089172,0.057325,0.1189,0.085987,0.11996,0.14119,0.13482,0.12314,0.14013,0.11146,0.11359,0.11996,0.080679,0.070064,0.092357,0.065817,0.13482,0.099788,0.10828,0.11465,0.080679,0.10616,0.084926,0.11996,0.090234,0.10297,0.097665,0.085987,0.13694,0.15817,0.12845,0.14119,0.11996,0.099788,0.084926,0.11253,0.11677,0.13694,0.095541,0.10085,0.14437,0.1518,0.08811,0.091295,0.081741,0.14544,0.10828,0.1327,0.15287,0.10085,0.079618,0.07431,0.08811,0.10722,0.14119,0.15499,0.089172,0.13376,0.14544,0.10297,0.11783,0.095541,0.14756,0.08811,0.12951,0.11359,0.11146,0.099788,0.073248,0.067941,0.1051,0.14225,0.11571,0.11996,0.11359,0.093418,0.12739,0.10297,0.085987,0.089172,0.10403,0.10085,0.083864,0.10297,0.092357,0.12845,0.12314,0.10085,0.087049,0.13163,0.090234,0.092357,0.10722,0.13057,0.15393,0.084926,0.10934,0.084926,0.13057,0.10191,0.065817,0.11677,0.10616,0.11359,0.069002,0.080679,0.15074,0.15924,0.12739,0.16667,0.138,0.13057,0.050955,0.064756,0.062633,0.14119,0.1104,0.10828,0.077495,0.10934,0.1104,0.097665,0.12314,0.10085,0.082803,0.030786,0.12314,0.17834,0.083864,0.10722,0.11359,0.1327,0.083864,0.1327,0.064756,0.10616,0.13163,0.14013,0.050955,0.093418,0.072187,0.090234,0.08811,0.10085,0.098726,0.056263,0.098726,0.073248,0.12102
0.034896,0.078517,0.074155,0.092694,0.095965,0.15485,0.1374,0.11996,0.11887,0.11887,0.17012,0.057797,0.12977,0.14613,0.11778,0.097056,0.10687,0.11014,0.11341,0.051254,0.11014,0.050164,0.12432,0.13304,0.078517,0.097056,0.08615,0.11668,0.082879,0.077426,0.14831,0.090513,0.1036,0.11341,0.13631,0.079607,0.098146,0.11014,0.12541,0.12214,0.10905,0.088332,0.094875,0.11014,0.12432,0.082879,0.080698,0.1265,0.098146,0.14068,0.1374,0.08615,0.076336,0.088332,0.13413,0.12868,0.15485,0.088332,0.13631,0.12323,0.094875,0.095965,0.08615,0.11778,0.070883,0.06434,0.13195,0.089422,0.099237,0.08615,0.075245,0.093784,0.092694,0.053435,0.066521,0.13086,0.10578,0.11887,0.065431,0.075245,0.099237,0.12759,0.15267,0.11778,0.11014,0.10905,0.11341,0.11341,0.11123,0.11559,0.10796,0.080698,0.06325,0.099237,0.12105,0.087241,0.091603,0.1145,0.098146,0.078517,0.093784,0.13959,0.076336,0.053435,0.12214,0.10687,0.1036,0.12977,0.12759,0.10578,0.078517,0.083969,0.06325,0.065431,0.08506,0.068702,0.058888,0.17012,0.11668,0.074155,0.093784,0.031625,0.14286,0.06325,0.11559,0.052345,0.06325,0.12214,0.10905,0.083969,0.097056,0.077426,0.10469,0.090513,0.094875,0.090513,0.070883,0.12105,0.12214,-0.02072,0.12759,0.067612,0.090513,0.14286,0.11341,0.081788,0.11668,0.1265,0.091603,0.088332,0.071974,0.12759,0.06325,0.059978,0.016358,0.093784,0.10687,0.10469,0.12759,0.1952,0.12432,0.095965,0.11014,0.14722,0.069793,0.053435,0.089422,0.10142,0.10905,0.080698,0.097056,0.059978,0.065431,0.058888,0.14395,0.06434,0.10578,0.10033,0.11123,0.10033,0.069793,0.11996,0.10578,0.10142,0.062159,0.077426,0.10033,0.082879,0.12214,0.088332,0.056707,0.076336,0.1265,0.066521,0.13195,0.12432,0.097056,0.11232,0.11014,0.075245
0.11198,0.12269,0.11295,0.15579,0.13242,0.16456,0.16456,0.17235,0.1665,0.10321,0.16456,0.15677,0.13535,0.11879,0.13145,0.16748,0.13827,0.11392,0.18598,0.14411,0.10906,0.13048,0.1149,0.14995,0.12756,0.13535,0.13242,0.092502,0.1149,0.12658,0.16164,0.12171,0.11685,0.13145,0.16845,0.16261,0.14508,0.14021,0.14314,0.15677,0.10711,0.11003,0.14508,0.14508,0.13437,0.12269,0.14898,0.1334,0.13729,0.12171,0.08666,0.097371,0.12561,0.13242,0.14216,0.12756,0.1704,0.16748,0.13048,0.12074,0.14314,0.11198,0.10224,0.11587,0.10419,0.13437,0.11198,0.11977,0.10321,0.11295,0.10906,0.11198,0.10127,0.11782,0.10613,0.14314,0.13535,0.14898,0.1149,0.13242,0.081792,0.15677,0.1149,0.13632,0.14411,0.072055,0.12756,0.11782,0.13437,0.13048,0.1295,0.12171,0.15482,0.13145,0.16553,0.12074,0.12561,0.11685,0.088608,0.11685,0.11879,0.11295,0.087634,0.16845,0.11198,0.11587,0.079844,0.10906,0.12853,0.19279,0.16748,0.12269,0.10613,0.13827,0.10711,0.10419,0.14021,0.10808,0.11879,0.14021,0.12366,0.14606,0.09445,0.12074,0.096397,0.15385,0.20448,0.09445,0.1334,0.12658,0.14216,0.13924,0.099318,0.10516,0.12366,0.14119,0.1519,0.10419,0.11977,0.15969,0.12853,0.12853,0.1295,0.11392,0.15969,0.13048,0.12561,0.15385,0.13535,0.11879,0.13048,0.12269,0.16553,0.11587,0.12366,0.12561,0.15093,0.12853,0.12171,0.13729,0.16066,0.1334,0.12366,0.11295,0.12171,0.14314,0.095424,0.10808,0.10711,0.11879,0.11879,0.11977,0.10127,0.16358,0.14411,0.089581,0.14995,0.10224,0.19182,0.12658,0.16358,0.14216,0.099318,0.15969,0.12561,0.10906,0.11685,0.14119,0.13145,0.15093,0.14995,0.11685,0.12853,0.15677,0.1295,0.11198,0.087634,0.12658,0.14703,0.09445
0.078818,0.13202,0.097537,0.077833,0.13202,0.12808,0.11626,0.10443,0.12512,0.17537,0.1665,0.14089,0.11527,0.11626,0.10739,0.11232,0.11133,0.13202,0.074877,0.075862,0.12808,0.087685,0.13498,0.098522,0.099507,0.091626,0.11626,0.10542,0.077833,0.10049,0.087685,0.1064,0.12906,0.12611,0.11133,0.1133,0.10345,0.11232,0.11823,0.11429,0.13005,0.08867,0.12709,0.096552,0.076847,0.10837,0.14975,0.11232,0.12709,0.12414,0.15369,0.097537,0.11823,0.098522,0.1133,0.10049,0.13596,0.12906,0.11133,0.13005,0.1399,0.13793,0.12414,0.15271,0.11921,0.1399,0.11724,0.12808,0.12315,0.14778,0.11429,0.13202,0.10345,0.081773,0.072906,0.084729,0.098522,0.14483,0.084729,0.096552,0.13596,0.1202,0.11133,0.12512,0.11724,0.10049,0.13596,0.1399,0.1064,0.13005,0.039409,0.079803,0.095567,0.11034,0.073892,0.095567,0.11232,0.13596,0.061084,0.14286,0.091626,0.12611,0.11823,0.09064,0.1202,0.10936,0.14384,0.12315,0.14089,0.13103,0.16059,0.13103,0.06798,0.061084,0.099507,0.1064,0.091626,0.072906,0.11823,0.11133,0.10049,0.1064,0.084729,0.091626,0.091626,0.1468,0.11034,0.10049,0.10739,0.0867,0.098522,0.10837,0.10148,0.11724,0.11232,0.13103,0.1202,0.10837,0.12414,0.13103,0.097537,0.12118,0.085714,0.094581,0.10443,0.095567,0.14286,0.11034,0.08867,0.10049,0.12414,0.1133,0.11626,0.11724,0.11232,0.10739,0.14483,0.12217,0.2069,0.14089,0.14483,0.1399,0.098522,0.1133,0.12512,0.10936,0.063054,0.087685,0.11232,0.1202,0.089655,0.10246,0.092611,0.0867,0.06798,0.10345,0.12611,0.11527,0.13399,0.12808,0.11527,0.10542,0.10837,0.13202,0.075862,0.12315,0.061084,0.10148,0.15862,0.10246,0.11724,0.11527,0.10148,0.12611,0.10837,0.11133,0.11232,0.11724,0.13202,0.11823
0.088063,0.10078,0.10665,0.13796,0.1272,0.12133,0.14286,0.14677,0.13992,0.13601,0.10078,0.1683,0.14775,0.11742,0.072407,0.11057,0.10372,0.12231,0.13014,0.11937,0.11155,0.088063,0.055773,0.10274,0.11057,0.1047,0.099804,0.096869,0.11937,0.15558,0.12329,0.11057,0.13796,0.1184,0.12916,0.14775,0.09589,0.14481,0.13405,0.10176,0.15068,0.11252,0.10176,0.13992,0.12329,0.094912,0.16145,0.077299,0.13209,0.11937,0.088063,0.092955,0.085127,0.13601,0.096869,0.12916,0.13405,0.13503,0.16438,0.15068,0.15068,0.18004,0.12916,0.10176,0.10763,0.081213,0.088063,0.11937,0.12818,0.14873,0.086106,0.10959,0.088063,0.089041,0.13796,0.077299,0.11252,0.10763,0.11546,0.13894,0.10763,0.11252,0.15753,0.079256,0.11546,0.12329,0.12916,0.09589,0.075342,0.12916,0.1409,0.10274,0.13503,0.13307,0.11546,0.089041,0.081213,0.13503,0.11937,0.12231,0.14286,0.12231,0.088063,0.10078,0.14384,0.098826,0.16634,0.12035,0.17221,0.15753,0.13601,0.13307,0.10665,0.11057,0.01272,0.10078,0.15656,0.13699,0.063601,0.087084,0.13405,0.14775,0.097847,0.12035,0.085127,0.099804,0.13503,0.12916,0.12231,0.10665,0.10763,0.12329,0.075342,0.13307,0.11546,0.14286,0.096869,0.11252,0.14481,0.13601,0.11252,0.13894,0.15166,0.047945,0.094912,0.1135,0.10665,0.03229,0.11546,0.11155,0.14286,0.13112,0.13992,0.089041,0.09589,0.1135,0.14873,0.15851,0.13307,0.13796,0.11252,0.11937,0.15753,0.12231,0.056751,0.1272,0.093933,0.12916,0.10568,0.13405,0.091977,0.1409,0.13503,0.091977,0.074364,0.047945,0.091977,0.085127,0.11742,0.13112,0.13503,0.14286,0.1135,0.12427,0.13503,0.12622,0.080235,0.12622,0.092955,0.14286,0.1409,0.10959,0.13992,0.12133,0.10372,0.12622,0.097847,0.081213,0.10861,0.097847
0.11144,0.086022,0.11437,0.14565,0.16911,0.13881,0.15054,0.11828,0.11828,0.13685,0.13978,0.13978,0.1085,0.10264,0.12219,0.13685,0.12317,0.1085,0.12219,0.12023,0.12805,0.088954,0.14174,0.14956,0.10166,0.079179,0.11144,0.14565,0.13783,0.11535,0.1349,0.13783,0.1349,0.10362,0.058651,0.13392,0.11241,0.11535,0.14174,0.15054,0.11828,0.10557,0.14076,0.086999,0.091887,0.13392,0.12708,0.12512,0.13294,0.14076,0.14272,0.084066,0.085044,0.14272,0.088954,0.13392,0.12805,0.13294,0.15249,0.16618,0.15152,0.13685,0.13001,0.14467,0.13196,0.12903,0.092864,0.11535,0.11046,0.10264,0.11926,0.12317,0.13294,0.068426,0.11241,0.090909,0.096774,0.099707,0.090909,0.10068,0.1085,0.16129,0.14565,0.13978,0.11046,0.13294,0.073314,0.11437,0.14761,0.12805,0.14467,0.11144,0.13685,0.11535,0.061584,0.11241,0.14565,0.075269,0.13392,0.10948,0.091887,0.13881,0.12805,0.089932,0.11828,0.13392,0.15934,0.13685,0.13392,0.13196,0.15152,0.11339,0.1437,0.12317,0.10753,0.10459,0.12121,0.090909,0.14174,0.11046,0.084066,0.14076,0.13196,0.13001,0.1261,0.11144,0.16031,0.12903,0.15934,0.088954,0.095797,0.11046,0.10948,0.13881,0.1085,0.14858,0.1085,0.021505,0.12121,0.11632,0.078201,0.11828,0.12708,0.1261,0.10948,0.15543,0.097752,0.12512,0.10948,0.13099,0.10948,0.1085,0.13978,0.14272,0.10166,0.13392,0.13685,0.13978,0.14956,0.12708,0.19062,0.086999,0.12121,0.10557,0.075269,0.11144,0.12805,0.10166,0.11437,0.10655,0.084066,0.097752,0.13881,0.12903,0.10362,0.11241,0.079179,0.11144,0.1564,0.1173,0.1828,0.070381,0.11828,0.097752,0.12219,0.13587,0.11339,0.095797,0.12708,0.11339,0.091887,0.1173,0.11046,0.11535,0.093842,0.11437,0.10655,0.088954,0.10068,0.096774
